student_id,question_id,ability,difficulty,answered_correctly
967,40,-0.320325878678046,1.5727927251217235,False
135,2,-2.8975244178968778,-1.9207766916616344,False
553,18,-1.2077998325546906,-0.4829007241182305,False
564,29,-2.0128021160476646,0.3602240644577407,False
449,42,0.33215797517091794,1.2110658410311694,False
300,44,0.28880710228199236,1.5456498421508513,False
34,42,-0.7564140135360533,1.2110658410311694,False
150,12,1.4717157424752205,-1.3535094318465137,True
291,37,-1.7023225046036032,0.7457448651100267,False
950,40,-1.1642418181697893,1.5727927251217235,False
218,18,1.495063001735972,-0.4829007241182305,True
659,35,-0.7034154202044036,1.257043983523915,False
340,15,3.960831886493532,-0.735086495848518,True
777,13,1.269137084377083,-0.9922003661354197,True
718,30,0.48442311061660304,0.9529788135005979,False
591,4,2.203117624493155,-1.4930582506777765,True
294,23,-1.507033818421398,-0.2335500552859872,False
156,11,-0.8412801739984272,-0.5001697932444833,False
583,19,4.147673045956129,-0.14779437402014448,True
538,25,0.21187060438221356,0.22703748175873567,False
561,38,0.9470277379091875,1.4040421045647595,False
487,37,-2.1471671409659927,0.7457448651100267,False
856,29,-1.7645139238666259,0.3602240644577407,False
703,33,-2.6987850585455946,0.9042782405648162,False
711,32,-0.9557865686915292,0.6215775891734262,False
533,23,5.889554468311595,-0.2335500552859872,True
418,18,-2.5602074974370987,-0.4829007241182305,False
787,12,-2.9359598622048932,-1.3535094318465137,False
278,4,2.0747018419102607,-1.4930582506777765,True
664,26,3.165218075740242,0.11358247325044898,True
398,11,0.022779613535902188,-0.5001697932444833,True
843,29,0.36826006996112204,0.3602240644577407,True
620,5,-2.1656816164447386,-1.2325357435264297,False
305,10,1.3297157906112742,-0.7304414098697787,True
870,12,0.18447722491003649,-1.3535094318465137,True
44,36,0.049076405144442004,1.0699160541064936,False
178,39,-2.4650201001819614,1.1636307929604386,False
983,31,-2.26770892163496,0.5839399332554593,False
887,7,-0.04013571122541415,-1.2143178523404925,True
352,36,-4.25526592815327,1.0699160541064936,False
521,5,1.76241750110826,-1.2325357435264297,True
435,31,1.6078826387316623,0.5839399332554593,True
994,14,1.8218326298659033,-0.8740266265888297,True
472,13,-1.735654090872897,-0.9922003661354197,False
944,39,-4.6374486861713216,1.1636307929604386,False
301,38,1.0647415712371942,1.4040421045647595,False
548,18,1.7647740008450052,-0.4829007241182305,True
866,41,0.6764152001456184,1.4690580457400677,False
19,24,-2.1634188112328188,-0.3192045624847223,False
524,7,0.12616736745529455,-1.2143178523404925,True
871,19,-0.47045839319794397,-0.14779437402014448,False
340,36,3.960831886493532,1.0699160541064936,True
339,23,0.11709995021294874,-0.2335500552859872,True
406,16,-1.065025568209012,-0.8802238532306574,False
27,28,-0.4820249324438649,-0.008786664145974274,False
580,4,0.22794733629134376,-1.4930582506777765,True
495,29,-1.0861512385291565,0.3602240644577407,False
410,4,-0.6652888522314138,-1.4930582506777765,True
603,15,0.5402241590561216,-0.735086495848518,True
